Creator,Name only,page url,text,citations,Ref count,nb_journal_citations,journalcitation,citation org,citationorgtext,citation gov,citationgovtext,citation IPCC,citation com,citationcomtext,citationipbes,citationguardian,citationautre,org count,gov count,com count,Sci count,IPCC count,percentage of official sources,number of article created by creator,Page id,Edit protection,Page lenght (Bytes),DOB,Total edits,Recent edits,Formated DOB,Year_month,Year,unique_references_xtools
File:Orroral Valley Fire viewed from Tuggeranong January 2020.jpg|alt=Photograph of evening in a valley settlement. The skyline in the hills beyond is lit up red from the fires.|[[Extreme weather]]. Drought and high temperatures worsened the [[2019–20 Australian bushfire season#Climate change|2020 bushfires in Australia]].<ref>{{harvnb|Carbon Brief, 7 January|2020}}.</ref>
File:National Park Service Thawing permafrost (27759123542).jpg|alt=The green landscape is interrupted by a huge muddy scar where the ground has subsided.|[[Climate change in the Arctic|Arctic warming]]. [[Permafrost#Climate change effects|Permafrost thaws]] undermine infrastructure and [[Arctic methane emissions|release methane]], a greenhouse gas.<ref name=""Turetsky 2019""/>
File:Endangered arctic - starving polar bear edit.jpg|alt=An emaciated polar bear stands atop the remains of a melting ice floe.|[[Habitat destruction]]. Many arctic animals rely on sea ice, which has been disappearing in a warming Arctic.<ref>{{harvnb|IPCC AR5 WG2 Ch28|2014|p=1596|ps=: ""Within 50 to 70 years, loss of hunting habitats may lead to elimination of polar bears from seasonally ice-covered areas, where two-thirds of their world population currently live.""}}</ref>
File:Mountain Pine Beetle damage in the Fraser Experimental Forest 2007.jpg|alt=Photograph of a large area of forest. The green trees are interspersed with large patches of damaged or dead trees turning purple-brown and light red.|[[Climate change and invasive species|Pest propagation]]. Mild winters allow more [[mountain pine beetle|pine beetles]] to survive to kill large swaths of forest.<ref>{{Cite web|url=https://www.nps.gov/romo/learn/nature/climatechange.htm|title=What a changing climate means for Rocky Mountain National Park|publisher=[[National Park Service]]|access-date=9 April 2020}}</ref>
</gallery>
|}

=== Humans ===
<!-- Warning: Do not change the above title without also changing places where the gallery below is transcluded (this article summary, and effects of climate change article) -->
{{Main|Effects of climate change}}
{{Further|Effects of climate change on human health|Climate security|Economics of climate change|Effects of climate change on agriculture}}
[[File:20211109 Frequency of extreme weather for different degrees of global warming - bar chart IPCC AR6 WG1 SPM.svg|thumb|upright=1.35 |The [[IPCC Sixth Assessment Report]] (2021) projects that [[extreme weather]] will be progressively more common as the Earth warms.<ref name=IPCC6AR_ExtremeEvents>{{harvnb|IPCC AR6 WG1 Summary for Policymakers|2021|loc=Fig. SPM.6, page=SPM-23}}</ref>]]
The [[effects of climate change]] on humans have been observed worldwide. They are mostly due to warming and shifts in [[precipitation]]. Impacts can now be observed [[Regional effects of climate change|on all continents]] and ocean regions,<ref>{{Harvnb|IPCC AR5 WG2 Ch18|2014|pp=983, 1008}}</ref> with low-latitude, [[Developing countries|less developed areas]] facing the greatest risk.<ref>{{Harvnb|IPCC AR5 WG2 Ch19|2014|p=1077}}.</ref> Continued warming has potentially “severe, pervasive and irreversible impacts” for people and ecosystems.<ref>{{harvnb|IPCC AR5 SYR Summary for Policymakers|2014|loc=SPM 2|p=8}}</ref> The risks are unevenly distributed, but are generally greater for disadvantaged people in developing and developed countries.<ref>{{harvnb|IPCC AR5 SYR Summary for Policymakers|2014|loc=SPM 2.3|p=13}}</ref>

==== Food and health ====
The WHO has classified climate change as the greatest threat to global health in the 21st century.<ref>{{harvnb|WHO, Nov|2015}}</ref> Extreme weather leads to injury and loss of life,<ref>{{Harvnb|IPCC AR5 WG2 Ch11|2014|pp=720–723}}</ref> and [[crop failure]]s to [[undernutrition]].<ref>{{harvnb|Costello|Abbas|Allen|Ball|2009}}; {{harvnb|Watts|Adger|Agnolucci|Blackstock|2015}}; {{Harvnb|IPCC AR5 WG2 Ch11|2014|p=713}}</ref> Various [[infectious diseases]] are more easily transmitted in a warmer climate, such as [[dengue fever]] and [[malaria]].{{Sfn|Watts|Amann|Arnell|Ayeb-Karlsson|2019|pp=1836, 1848}} Young children are the most vulnerable to food shortages. Both children and older people are vulnerable to extreme heat.{{Sfn|Watts|Amann|Arnell|Ayeb-Karlsson|2019|pp=1841, 1847}} The World Health Organization (WHO) has estimated that between 2030 and 2050, climate change would cause around 250,000 additional deaths per year. They assessed deaths from heat exposure in elderly people, increases in [[diarrhea]], malaria, dengue, [[coastal flooding]], and childhood undernutrition.<ref>{{harvnb|WHO|2014}}</ref> Over 500,000 more adult deaths are projected yearly by 2050 due to reductions in food availability and quality.<ref>{{harvnb|Springmann|Mason-D’Croz|Robinson|Garnett|2016|p=2}}; {{harvnb|Haines|Ebi|2019}}</ref>

Climate change is affecting [[food security]]. It has caused reduction in global yields of maize, wheat, and soybeans between 1981 and 2010.<ref>{{harvnb|IPCC SRCCL Ch5|2019|p=451}}.</ref> Future warming could further reduce global yields of major crops.<ref>{{harvnb|Zhao|Liu|Piao|Wang|2017}}; {{harvnb|IPCC SRCCL Ch5|2019|p=439}}</ref> [[crop productivity|Crop production]] will probably be negatively affected in low-latitude countries, while effects at northern latitudes may be positive or negative.<ref>{{Harvnb|IPCC AR5 WG2 Ch7|2014|p=488}}</ref> Up to an additional 183 million people worldwide, particularly those with lower incomes, are at risk of [[hunger]] as a consequence of these impacts.<ref>{{harvnb|IPCC SRCCL Ch5|2019|p=462}}</ref> Climate change also impacts fish populations. Globally, less will be available to be fished.{{sfn|IPCC SROCC Ch5|2019|p=503}} Regions dependent on glacier water, regions that are already dry, and small islands have a higher risk of water stress due to climate change.<ref>{{harvnb|Holding|Allen|Foster|Hsieh|2016}}; {{harvnb|IPCC AR5 WG2 Ch3|2014|pp=232–233}}.</ref>

==== Livelihoods ====
Economic damages due to climate change may be severe and there is a chance of disastrous consequences.<ref>{{harvnb|DeFries|Edenhofer|Halliday|Heal|2019|p=3}}; {{harvnb|Krogstrup|Oman|2019|p=10}}.</ref> Climate change has likely already increased global economic inequality, and this trend is projected to continue.<ref>{{harvnb|Diffenbaugh|Burke|2019}}; {{harvnb|The Guardian, 26 January|2015}}; {{harvnb|Burke|Davis|Diffenbaugh|2018}}.</ref> Most of the severe impacts are expected [[Climate change in Africa|in sub-Saharan Africa]], where most of the local inhabitants are dependent upon natural and agricultural resources<ref name="":8"">{{Cite book |url=https://doi.org/10.4060/cb7431en |title=Women's leadership and gender equality in climate action and disaster risk reduction in Africa − A call for action |publisher=FAO & The African Risk Capacity (ARC) Group |year=2021 |isbn=978-92-5-135234-2 |location=Accra |doi=10.4060/cb7431en |s2cid=243488592}}</ref>''',''' and South-East Asia.<ref>{{harvnb|IPCC AR5 WG2 Ch13|2014|pp=796–797}}</ref> The [[World Bank]] estimates that climate change could drive over 120 million people into poverty by 2030.{{Sfn|Hallegatte|Bangalore|Bonzanigo|Fay|2016|p=12}}

Current inequalities based on wealth and social status have worsened due to climate change.<ref>{{harvnb|IPCC AR5 WG2 Ch13|2014|p=796}}.</ref> Major difficulties in mitigating, adapting, and recovering to climate shocks are faced by marginalized people who have less control over resources.<ref name="":7"">Grabe, Grose and Dutt, 2014; FAO, 2011; FAO, 2021a; Fisher and Carr, 2015; IPCC, 2014; Resurrección et al., 2019; UNDRR, 2019; Yeboah et al., 2019.</ref><ref name="":8"" />  [[Indigenous people]], who are subsistent on their land and ecosystems, will face endangerment to their wellness and lifestyles due to climate change.<ref>{{Cite web |title=Climate Change {{!}} United Nations For Indigenous Peoples |url=https://www.un.org/development/desa/indigenouspeoples/climate-change.html |access-date=2022-04-29 |website=United Nations Department of Economic and Social Affairs}}</ref> An expert elicitation concluded that the role of climate change in [[armed conflict]] has been small compared to factors such as socio-economic inequality and state capabilities.{{Sfn|Mach|Kraan|Adger|Buhaug|2019}}

Low-lying islands and coastal communities are threatened by sea level rise, which makes flooding more common. Sometimes, land is permanently lost to the sea.{{Sfn|IPCC SROCC Ch4|2019|p=328}} This could lead to [[statelessness]] for people in island nations, such as the [[Maldives]] and [[Tuvalu]].<ref>{{harvnb|UNHCR|2011|p=3}}.</ref> In some regions, the rise in temperature and humidity may be too severe for humans to adapt to.{{sfn|Matthews|2018|p=399}} With worst-case climate change, models project that almost one-third of humanity might live in extremely hot and uninhabitable climates, similar to the current climate found in the Sahara.<ref>{{harvnb|Balsari|Dresser|Leaning|2020}}</ref> These factors can drive [[Environmental migrant|environmental migration]], both within and between countries.<ref name=""auto3""/> More people are expected to be displaced because of sea level rise, extreme weather and conflict from increased competition over natural resources. Climate change may also increase vulnerability, leading to ""trapped populations"" who are not able to move due to a lack of resources.<ref>{{harvnb|Flavell|2014|p=38}}; {{harvnb|Kaczan|Orgill-Meyer|2020}}</ref>

{| class=""center toccolours""
|+ '''Climate change impacts on people'''
|<gallery mode=""packed"" heights=""120"" style=""line-height:120%"">
File:Village Telly in Mali.jpg|[[Environmental migrant|Environmental migration]]. Sparser rainfall leads to [[desertification]] that harms agriculture and can displace populations. Shown: Telly, Mali (2008).<ref>{{harvnb|Serdeczny|Adams|Baarsch|Coumou|2016}}.</ref>
File:Corn shows the affect of drought.jpg|[[Effects of climate change on agriculture|Agricultural changes]]. Droughts, rising temperatures, and extreme weather negatively impact agriculture. Shown: Texas, US (2013).<ref>{{harvnb|IPCC SRCCL Ch5|2019|pp=439, 464}}.</ref>
File:Acqua alta in Piazza San Marco-original.jpg|[[Tidal flooding]]. Sea-level rise increases flooding in low-lying coastal regions. Shown: [[Venice#Flooding|Venice, Italy]] (2004).<ref name=""NOAAnuisance"">{{cite web|url=http://oceanservice.noaa.gov/facts/nuisance-flooding.html |title=What is nuisance flooding? |author=[[National Oceanic and Atmospheric Administration]] |access-date=April 8, 2020}}</ref>
File:US Navy 071120-M-8966H-005 An aerial view over southern Bangladesh reveals extensive flooding as a result of Cyclone Sidr.jpg|[[Tropical cyclones and climate change|Storm intensification]]. Bangladesh after [[Cyclone Sidr]] (2007) is an example of catastrophic flooding from increased rainfall.<ref>{{harvnb|Kabir|Khan|Ball|Caldwell|2016}}.</ref>
File:The heat is on ESA19461898.jpeg|Heat wave intensification. Events like the [[June 2019 European heat wave]] are becoming more common.<ref>{{harvnb|Van Oldenborgh|Philip|Kew|Vautard|2019}}.</ref>
</gallery>
|}

== Responses ==
=== Mitigation ===
{{main|Climate change mitigation}}
[[File:Greenhouse gas emission scenarios 01.svg|thumb|upright=1.35|left|Scenarios of global greenhouse gas emissions. If all countries achieve their current Paris Agreement pledges, average warming by 2100 would still significantly exceed the maximum 2&nbsp;°C target set by the Agreement.]]
Climate change can be mitigated by reducing greenhouse gas emissions and by enhancing [[Carbon sink|sinks]] that absorb greenhouse gases from the atmosphere.<ref>{{harvnb|IPCC AR5 SYR Glossary|2014|p=125}}.</ref> In order to limit global warming to less than 1.5&nbsp;°C with a high likelihood of success, global greenhouse gas emissions needs to be [[Carbon neutrality|net-zero]] by 2050, or by 2070 with a 2&nbsp;°C target.<ref name="":4""/> This requires far-reaching, systemic changes on an unprecedented scale in energy, land, cities, transport, buildings, and industry.<ref>{{harvnb|IPCC SR15 Summary for Policymakers|2018|p=15}}</ref> The [[United Nations Environment Programme]] estimates that countries need to triple their [[Nationally Determined Contributions|pledges under the Paris Agreement]] within the next decade to limit global warming to 2&nbsp;°C. An even greater level of reduction is required to meet the 1.5&nbsp;°C goal.<ref>{{harvnb|United Nations Environment Programme|2019|p=XX}}</ref> With pledges made under the Agreement as of October 2021, global warming would still have a 66% chance of reaching about 2.7&nbsp;°C (range: 2.2–3.2&nbsp;°C) by the end of the century.<ref name=""UNEP2021"" />

Although there is no single pathway to limit global warming to 1.5 or 2&nbsp;°C,<ref>{{harvnb|IPCC SR15 Ch2|2018|p=109}}.</ref> most scenarios and strategies see a major increase in the use of renewable energy in combination with increased energy efficiency measures to generate the needed greenhouse gas reductions.<ref name=""Teske, ed. 2019 xxiii"" /> To reduce pressures on ecosystems and enhance their carbon sequestration capabilities, changes would also be necessary in agriculture and forestry,<ref>{{harvnb|World Resources Institute, 8 August|2019}}</ref> such as preventing [[deforestation]] and restoring natural ecosystems by [[reforestation]].<ref>{{harvnb|IPCC SR15 Ch3|2018|p=266|ps=:  Where reforestation is the restoration of natural ecosystems, it benefits both carbon sequestration and conservation of biodiversity and ecosystem services.}}</ref>

Other approaches to mitigating climate change have a higher level of risk. Scenarios that limit global warming to 1.5&nbsp;°C typically project the large-scale use of [[carbon dioxide removal|carbon dioxide removal methods]] over the 21st century.<ref>{{harvnb|Bui|Adjiman|Bardow|Anthony|2018|p=1068}}; {{harvnb|IPCC SR15 Summary for Policymakers|2018|p=17}}</ref> There are concerns, though, about over-reliance on these technologies, and environmental impacts.<ref>{{harvnb|IPCC SR15|2018|p=34}}; {{harvnb|IPCC SR15 Summary for Policymakers|2018|p=17}}</ref> [[Solar radiation management]] (SRM) is also a possible supplement to deep reductions in emissions. However, SRM would raise significant ethical and legal issues, and the risks are poorly understood.<ref>{{harvnb|IPCC SR15 Ch4|2018|pp=347–352}}</ref>

====Clean energy====
{{Main|Sustainable energy|Sustainable transport}}
[[File:Global Energy Consumption.svg|thumb|upright=1.35|Coal, oil, and natural gas remain the primary global energy sources even as [[Renewable energy|renewables]] have begun rapidly increasing.<ref>{{harvnb|Friedlingstein|Jones|O'Sullivan|Andrew|2019}}</ref>]]
[[File:Greenhouse Gas Emissions by Economic Sector.svg|thumb|upright=1.35|Economic sectors with more greenhouse gas contributions have a greater stake in climate change policies.]]

Renewable energy is key to limiting climate change.<ref name=""United Nations Environment Programme 2019 46"" /> Fossil fuels accounted for 80% of the world's energy in 2018. The remaining share was split between [[nuclear power]] and renewables (including [[hydropower]], [[Biomass|bioenergy]],  [[wind power|wind]] and [[solar power]] and [[geothermal energy]]).<ref>{{harvnb|REN21|2020|p=32|loc=Fig.1}}.</ref> That mix is projected to change significantly over the next 30 years.<ref name=""Teske, ed. 2019 xxiii"">{{harvnb|Teske, ed.|2019|p=xxiii}}.</ref> [[Photovoltaic system|Solar panels]] and [[Wind power|onshore wind]] are now among the cheapest forms of adding new power generation capacity in many locations.<ref>{{harvnb|Our World in Data-Why did renewables become so cheap so fast?}}; {{harvnb| IEA - Projected Costs of Generating Electricity 2020}}</ref> Renewables represented 75% of all new electricity generation installed in 2019, nearly all solar and wind.<ref>{{harvnb|The Guardian, 6 April|2020}}.</ref> Other forms of clean energy, such as nuclear and hydropower, currently have a larger share of the energy supply. However, their future growth forecasts appear limited in comparison.<ref>{{harvnb|IEA|2021|p=57, Fig 2.5}}; {{harvnb|Teske|Pregger|Naegler|Simon|2019|p=180, Table 8.1}}</ref>

To achieve carbon neutrality by 2050, renewable energy would become the dominant form of electricity generation, rising to 85% or more by 2050 in some scenarios. Investment in coal would be eliminated and coal use nearly phased out by 2050.<ref>{{harvnb|IPCC SR15 Ch2|2018|loc=Figure 2.15|p=131}}</ref><ref>{{harvnb|Teske|2019|pp=409–410}}.</ref>

Electricity would also need to become the main energy source for heating and transport.<ref>{{harvnb|United Nations Environment Programme|2019|loc=Table ES.3|p=XXIII}}; {{harvnb|Teske, ed.|2019|p=xxvii, Fig.5}}.</ref>
In transport, emissions can be reduced fast by a switch to [[electric vehicle]]s.<ref name="":6"">{{harvnb|IPCC SR15 Ch2|2018|pp=142–144}}; {{harvnb|United Nations Environment Programme|2019|loc=Table ES.3 & p. 49}}</ref> Public transport and [[Active mobility|active transport]] (cycling and walking) also produce less {{CO2}}.<ref>{{Cite web|date=2016|title=Transport emissions|url=https://ec.europa.eu/clima/eu-action/transport-emissions_en|access-date=2022-01-02|website=Climate action|publisher=European Commission |archive-url=https://web.archive.org/web/20211010225533/https://ec.europa.eu/clima/eu-action/transport-emissions_en|archive-date=2021-10-10|url-status=live}}</ref> For shipping and flying, low-carbon fuels can be used to reduce emissions.<ref name="":6"" /> Heating would be increasingly decarbonised with technologies like [[heat pump]]s.<ref>{{harvnb|IPCC AR5 WG3 Ch9|2014|p=697}}; {{harvnb|NREL|2017|pp=vi, 12}}</ref>

There are obstacles to the continued rapid growth of clean energy, including renewables. For wind and solar, there are environmental and land use concerns for new projects.<ref>{{harvnb|Berrill|Arvesen|Scholz|Gils|2016}}.</ref> Wind and solar also produce energy [[Variable renewable energy|intermittently and with seasonal variability]]. Traditionally, [[Pumped-storage hydroelectricity|hydro dams with reservoirs]] and conventional power plants have been used when variable energy production is low. Going forward, [[Battery storage power station|battery storage]] can be expanded, [[Demand response|energy demand and supply]] can be matched, and long-distance [[Electric power transmission|transmission]] can smooth variability of renewable outputs.<ref name=""United Nations Environment Programme 2019 46"">{{harvnb|United Nations Environment Programme|2019|p=46}}; {{harvnb|Vox, 20 September|2019}}; {{cite journal|title=The Role of Firm Low-Carbon Electricity Resources in Deep Decarbonization of Power Generation |year=2018|last1=Sepulveda |first1=Nestor A.|last2=Jenkins|first2=Jesse D.|last3=De Sisternes|first3=Fernando J. |last4=Lester|first4=Richard K.|journal=Joule|volume=2|issue=11 |pages=2403–2420|doi=10.1016/j.joule.2018.08.006|doi-access=free}}</ref> Bioenergy is often not carbon-neutral and may have negative consequences for food security.<ref>{{harvnb|IPCC SR15 Ch4|2018|pp=324–325}}.</ref> The growth of [[nuclear power]] is constrained by controversy around [[nuclear waste]], [[nuclear proliferation|nuclear weapon proliferation]], and [[Nuclear accident|accidents]].<ref>{{Citec|last1=Gill |first1=Matthew|last2=Livens|first2=Francis|last3=Peakman|first3=Aiden|in=Letcher|year=2020|pages=147–149 |chapter=Nuclear Fission}}</ref><ref>{{Cite journal |last1=Horvath |first1=Akos |last2=Rachlew |first2=Elisabeth |date=January 2016 |title=Nuclear power in the 21st century: Challenges and possibilities |journal=Ambio |volume=45 |issue=Suppl 1 |pages=S38–49 |doi=10.1007/s13280-015-0732-y |issn=1654-7209 |pmc=4678124 |pmid=26667059}}</ref> Hydropower growth is limited by the fact that the best sites have been developed, and new projects are confronting increased social and environmental concerns.<ref>{{cite web |title=Hydropower |url=https://www.iea.org/reports/hydropower |website=iea.org |publisher=International Energy Agency |access-date=12 October 2020 |quote=Hydropower generation is estimated to have increased by over 2% in 2019 owing to continued recovery from drought in Latin America as well as strong capacity expansion and good water availability in China (...) capacity expansion has been losing speed. This downward trend is expected to continue, due mainly to less large-project development in China and Brazil, where concerns over social and environmental impacts have restricted projects.}}</ref>

[[Life-cycle greenhouse gas emissions of energy sources|Low-carbon energy]] improves human health by minimising climate change. It also has the near-term benefit of reducing air pollution deaths,<ref>{{harvnb|Watts|Amann|Arnell|Ayeb-Karlsson|2019|p=1854}}; {{harvnb|WHO|2018|p=27}}</ref> which were estimated at 7 million annually in 2016.<ref>{{harvnb|Watts|Amann|Arnell|Ayeb-Karlsson|2019|p=1837}}; {{harvnb|WHO|2016}}</ref> Meeting the Paris Agreement goals that limit warming to a 2&nbsp;°C increase could save about a million of those lives per year by 2050, whereas limiting global warming to 1.5&nbsp;°C could save millions and simultaneously increase [[energy security]] and reduce poverty.<ref>{{harvnb|WHO|2018|p=27}}; {{harvnb|Vandyck|Keramidas|Kitous|Spadaro|2018}}; {{harvnb|IPCC SR15|2018|p=97}}: ""Limiting warming to 1.5&nbsp;°C can be achieved synergistically with poverty alleviation and improved energy security and can provide large public health benefits through improved air quality, preventing millions of premature deaths. However, specific mitigation measures, such as bioenergy, may result in trade-offs that require consideration.""</ref>

====Energy conservation====
{{Main|Efficient energy use|Energy conservation}}
Reducing energy demand is another major aspect of reducing emissions.<ref>{{harvnb|IPCC SR15 Ch2|2018|p=97}}</ref> If less energy is needed, there is more flexibility for clean energy development. It also makes it easier to manage the electricity grid, and minimises [[emission intensity|carbon-intensive]] infrastructure development.<ref>{{harvnb|IPCC AR5 SYR Summary for Policymakers|2014|p=29}}; {{harvnb|IEA|2020b}}</ref> Major increases in energy efficiency investment will be required to achieve climate goals, comparable to the level of investment in renewable energy.<ref>{{harvnb|IPCC SR15 Ch2|2018|p=155|loc=Fig. 2.27}}</ref> Several COVID-19 related changes in energy use patterns, energy efficiency investments, and funding have made forecasts for this decade more difficult and uncertain.<ref>{{harvnb|IEA|2020b}}</ref>

Strategies to reduce energy demand vary by sector. In transport, passengers and freight can switch to more efficient travel modes, such as buses and trains, or use electric vehicles.<ref>{{harvnb|IPCC SR15 Ch2|2018|p=142}}</ref> Industrial strategies to reduce energy demand include improving heating systems and motors, designing less energy-intensive products, and increasing product lifetimes.<ref>{{harvnb|IPCC SR15 Ch2|2018|pp=138–140}}</ref> In the building sector the focus is on better design of new buildings, and higher levels of energy efficiency in retrofitting.<ref>{{harvnb|IPCC SR15 Ch2|2018|pp=141–142}}</ref> The use of technologies like [[heat pump]]s can also increase building energy efficiency.<ref>{{harvnb|IPCC AR5 WG3 Ch9|2014|pp=686–694}}.</ref>

====Agriculture and industry====
{{See also|Sustainable agriculture|Green industrial policy}}
Agriculture and forestry face a triple challenge of limiting greenhouse gas emissions, preventing the further conversion of forests to agricultural land, and meeting increases in world food demand.<ref>{{harvnb|World Resources Institute, December|2019|p=1}}</ref> A set of actions could reduce agriculture and forestry-based emissions by two thirds from 2010 levels. These include reducing growth in demand for food and other agricultural products, increasing land productivity, protecting and restoring forests, and reducing greenhouse gas emissions from agricultural production.<ref>{{harvnb|World Resources Institute, December|2019|pp=1, 3}}</ref>

On the demand side, a key component of reducing emissions is shifting people towards [[plant-based diets]].<ref>{{Harvnb|IPCC SRCCL|2019|p=22|loc=B.6.2}}</ref> Eliminating the production of livestock for [[Environmental impact of meat production|meat and dairy]] would eliminate about 3/4ths of all emissions from agriculture and other land use.<ref>{{Harvnb|IPCC SRCCL Ch5|2019|pp=487,488|loc=FIGURE 5.12}} Humans on a vegan exclusive diet would save about 7.9 Gt{{CO2}} equivalent per year by 2050 {{harvnb|IPCC AR6 WG1 Technical Summary|2021|p=51}} Agriculture, Forestry and Other Land Use used an average of 12 Gt{{CO2}} per year between 2007 and 2016 (23% of total anthropogenic emissions).</ref> Livestock also occupy 37% of ice-free land area on Earth and consume feed from the 12% of land area used for crops, driving deforestation and land degradation.<ref>{{Harvnb|IPCC SRCCL Ch5|2019|pp=82, 162|loc=FIGURE 1.1}}</ref>

Steel and cement production are responsible for about 13% of industrial {{CO2}} emissions. In these industries, carbon-intensive materials such as coke and lime play an integral role in the production, so that reducing {{CO2}} emissions requires research into alternative chemistries.<ref>{{cite web|title=Low and zero emissions in the steel and cement industries|url=https://www.oecd.org/greengrowth/GGSD2019_IssuePaper_CementSteel.pdf|pages=11, 19–22}}</ref>

==== Carbon sequestration ====
{{Main|Carbon capture and storage|Carbon dioxide removal|Carbon sequestration}}
[[File:Carbon Dioxide Partitioning.svg|thumb|upright=1.35|Most {{CO2}} emissions have been absorbed by carbon sinks, including plant growth, soil uptake, and ocean uptake ([[Global Carbon Project#Global Carbon Budget|2020 Global Carbon Budget]]).]]
Natural carbon sinks can be enhanced to sequester significantly larger amounts of {{CO2}} beyond naturally occurring levels.<ref>{{harvnb|World Resources Institute, 8 August|2019}}: {{harvnb|IPCC SRCCL Ch2|2019|pp=189–193}}.</ref> Reforestation and [[Afforestation|tree planting on non-forest lands]] are among the most mature sequestration techniques, although the latter raises food security concerns.<ref>{{harvnb|Kreidenweis|Humpenöder|Stevanović|Bodirsky|2016}}</ref> [[Regenerative agriculture|Soil carbon sequestration]] and [[blue carbon|coastal carbon sequestration]] are less understood options.<ref>{{harvnb|Ruseva|Hedrick|Marland|Tovar|2020}}</ref> The feasibility of land-based negative emissions methods for mitigation are uncertain; the IPCC has described mitigation strategies based on them as risky.{{Sfn|Krause|Pugh|Bayer|Li|2018|pp=3026–3027}}

Where energy production or {{CO2}}-intensive [[heavy industry|heavy industries]] continue to produce waste {{CO2}}, the gas can be captured and stored instead of released to the atmosphere. Although its current use is limited in scale and expensive,<ref>{{harvnb|IPCC SR15 Ch4|2018|pp=326–327}}; {{harvnb|Bednar|Obersteiner|Wagner|2019}}; {{harvnb|European Commission, 28 November|2018|p=188}}</ref> [[carbon capture and storage]] (CCS) may be able to play a significant role in limiting {{CO2}} emissions by mid-century.{{Sfn|Bui|Adjiman|Bardow|Anthony|2018|p=1068}} This technique, in combination with bio-energy (BECCS) can result in net negative emissions: {{CO2}} is drawn from the atmosphere.<ref>{{harvnb|IPCC AR5 SYR|2014|p=125}}; {{harvnb|Bednar|Obersteiner|Wagner|2019}}.</ref> It remains highly uncertain whether carbon dioxide removal techniques, such as BECCS, will be able to play a large role in limiting warming to 1.5&nbsp;°C. Policy decisions that rely on carbon dioxide removal increase the risk of global warming rising beyond international goals.<ref>{{harvnb|IPCC SR15|2018|p=34}}</ref>

===Adaptation===
{{main|Climate change adaptation}}
Adaptation is ""the process of adjustment to current or expected changes in climate and its effects"".{{sfn|IPCC SR15 Ch4|2018|pp=396–397}} Without additional mitigation, adaptation cannot avert the risk of ""severe, widespread and irreversible"" impacts.{{sfn|IPCC AR5 SYR|2014|p=17}} More severe climate change requires more transformative adaptation, which can be prohibitively expensive.{{sfn|IPCC SR15 Ch4|2018|pp=396–397}} The [[Adaptive capacity|capacity and potential for humans to adapt]] is unevenly distributed across different regions and populations, and developing countries generally have less.<ref>{{Harvnb|IPCC AR4 WG2 Ch19|2007|p=796}}.</ref> The first two decades of the 21st century saw an increase in adaptive capacity in most low- and middle-income countries with improved access to basic [[sanitation]] and electricity, but progress is slow. Many countries have implemented adaptation policies. However, there is a considerable gap between necessary and available finance.{{sfn|UNEP|2018|pp=xii–xiii}}

Adaptation to sea level rise consists of avoiding at-risk areas, learning to live with increased flooding and protection. If that fails, [[managed retreat]] may be needed.<ref>{{Cite journal|last1=Stephens |first1=Scott A |last2=Bell|first2=Robert G|last3=Lawrence|first3=Judy|date=2018|title=Developing signals to trigger adaptation to sea-level rise|journal=Environmental Research Letters|volume=13|issue=10|at=104004 |doi=10.1088/1748-9326/aadf96 |bibcode=2018ERL....13j4004S|issn=1748-9326|doi-access=free}}</ref> There are economic barriers for tackling dangerous heat impact. Avoiding strenuous work or having [[air conditioning]] is not possible for everybody.{{sfn|Matthews|2018|p=402}} In agriculture, adaptation options include a switch to more sustainable diets, diversification, erosion control and genetic improvements for increased tolerance to a changing climate.{{sfn|IPCC SRCCL Ch5|2019|p=439}} Insurance allows for risk-sharing, but is often difficult to get for people on lower incomes.<ref>{{Cite journal|last1=Surminski |first1=Swenja|last2=Bouwer|first2=Laurens M.|last3=Linnerooth-Bayer|first3=Joanne |date=2016|title=How insurance can support climate resilience|url=https://www.nature.com/articles/nclimate2979|journal=Nature Climate Change|volume=6|issue=4|pages=333–334|doi=10.1038/nclimate2979|bibcode=2016NatCC...6..333S |issn=1758-6798}}</ref> Education, migration and [[early warning system]]s can reduce climate vulnerability.{{sfn|IPCC SR15 Ch4|2018|pp=336-337}}

[[Climate change and ecosystems|Ecosystems adapt to climate change]], a process that can be supported by human intervention. By increasing connectivity between ecosystems, species can migrate to more favourable climate conditions. Species can also be [[Assisted migration|introduced to areas acquiring a favorable climate]]. Protection and restoration of natural and semi-natural areas helps build resilience, making it easier for ecosystems to adapt. Many of the actions that promote adaptation in ecosystems, also help humans adapt via [[ecosystem-based adaptation]]. For instance, restoration of [[Fire regime|natural fire regimes]] makes catastrophic fires less likely, and reduces human exposure. Giving rivers more space allows for more water storage in the natural system, reducing flood risk. Restored forest acts as a carbon sink, but planting trees in unsuitable regions can exacerbate climate impacts.<ref>{{Cite journal|last1=Morecroft |first1=Michael D.|last2=Duffield|first2=Simon|last3=Harley|first3=Mike|last4=Pearce-Higgins|first4=James W.|last5=Stevens|first5=Nicola|last6=Watts|first6=Olly|last7=Whitaker|first7=Jeanette|display-authors=4 |date=2019|title=Measuring the success of climate change adaptation and mitigation in terrestrial ecosystems|journal=Science|volume=366|issue=6471|page=eaaw9256|doi=10.1126/science.aaw9256|issn=0036-8075 |pmid=31831643 |s2cid=209339286|doi-access=free}}</ref>

